"","X","marketplace","customer_id","review_id","product_id","product_parent","product_title","product_category","star_rating","helpful_votes","total_votes","vine","verified_purchase","review_headline","review_date","word","sentiment"
"309",309,"US",14978645,"R1KRX2YJ0QFYH6","B00QJL5HMU",357058634,"MOTONG Samsung Galaxy Note 10.1 Glass Screen Protector [Tempered Glass Screen Protector] 0.3mm Thickness Tempered Glass Screen Protector for Samsung Galaxy Note 10.1 Inch 2014 only","PC",5,0,0,"N","Y","I had to make a few modifications as the hole ...","2015-08-31","shatter","negative"
"312",312,"US",14978645,"R1KRX2YJ0QFYH6","B00QJL5HMU",357058634,"MOTONG Samsung Galaxy Note 10.1 Glass Screen Protector [Tempered Glass Screen Protector] 0.3mm Thickness Tempered Glass Screen Protector for Samsung Galaxy Note 10.1 Inch 2014 only","PC",5,0,0,"N","Y","I had to make a few modifications as the hole ...","2015-08-31","stable","positive"
"314",314,"US",14978645,"R1KRX2YJ0QFYH6","B00QJL5HMU",357058634,"MOTONG Samsung Galaxy Note 10.1 Glass Screen Protector [Tempered Glass Screen Protector] 0.3mm Thickness Tempered Glass Screen Protector for Samsung Galaxy Note 10.1 Inch 2014 only","PC",5,0,0,"N","Y","I had to make a few modifications as the hole ...","2015-08-31","refinement","positive"
"316",316,"US",32350947,"R2ZPEE94C3GPJG","B00OMSWGI0",123457801,"Charm & Magic Genuine Leather Briefcase Shoulder Business Laptop Messenger Bags Tote","PC",5,0,0,"N","Y","Great Quality Bag","2015-08-31","pleased","positive"
"317",317,"US",32350947,"R2ZPEE94C3GPJG","B00OMSWGI0",123457801,"Charm & Magic Genuine Leather Briefcase Shoulder Business Laptop Messenger Bags Tote","PC",5,0,0,"N","Y","Great Quality Bag","2015-08-31","forward","positive"
"319",319,"US",32350947,"R2ZPEE94C3GPJG","B00OMSWGI0",123457801,"Charm & Magic Genuine Leather Briefcase Shoulder Business Laptop Messenger Bags Tote","PC",5,0,0,"N","Y","Great Quality Bag","2015-08-31","clean","positive"
"323",323,"US",23531656,"R1DG8L9CSXXPJK","B008IFXQFU",422480840,"TP- Link Wireless USB Adapter","PC",4,0,0,"N","Y","Four Stars","2015-08-31","complain","negative"
"329",329,"US",31894642,"RIQI58OREQUE7","B00JA6ZQ04",947356538,"JOTO - ASUS VivoTab Note 8 Tablet (Windows 8.1) Screen Protector Film Anti Glare, Anti Fingerprint (Matte Finish) with Lifetime Replacement Warranty (M80TA) (3 Pack)","PC",1,0,1,"N","Y","Doesn't fit like it should.","2015-08-31","bad","negative"
"331",331,"US",31894642,"RIQI58OREQUE7","B00JA6ZQ04",947356538,"JOTO - ASUS VivoTab Note 8 Tablet (Windows 8.1) Screen Protector Film Anti Glare, Anti Fingerprint (Matte Finish) with Lifetime Replacement Warranty (M80TA) (3 Pack)","PC",1,0,1,"N","Y","Doesn't fit like it should.","2015-08-31","actual","positive"
"332",332,"US",31894642,"RIQI58OREQUE7","B00JA6ZQ04",947356538,"JOTO - ASUS VivoTab Note 8 Tablet (Windows 8.1) Screen Protector Film Anti Glare, Anti Fingerprint (Matte Finish) with Lifetime Replacement Warranty (M80TA) (3 Pack)","PC",1,0,1,"N","Y","Doesn't fit like it should.","2015-08-31","model","positive"
"333",333,"US",31894642,"RIQI58OREQUE7","B00JA6ZQ04",947356538,"JOTO - ASUS VivoTab Note 8 Tablet (Windows 8.1) Screen Protector Film Anti Glare, Anti Fingerprint (Matte Finish) with Lifetime Replacement Warranty (M80TA) (3 Pack)","PC",1,0,1,"N","Y","Doesn't fit like it should.","2015-08-31","recommend","positive"
"335",335,"US",16618689,"R1ECKH32H06IUU","B004T299RU",371850822,"Replacement Dell 90w Ac Power Adapter for Dell Latitude E5400,latitude E5410,latitude E5500,latitude E5510,latitude E6400,latitude E6400 Atg,100% Compatible with Pa-10 Family (Black, 1)","PC",5,0,0,"N","Y","Great replacement for OEM charger.","2015-08-31","reliable","positive"
"337",337,"US",16618689,"R1ECKH32H06IUU","B004T299RU",371850822,"Replacement Dell 90w Ac Power Adapter for Dell Latitude E5400,latitude E5410,latitude E5500,latitude E5510,latitude E6400,latitude E6400 Atg,100% Compatible with Pa-10 Family (Black, 1)","PC",5,0,0,"N","Y","Great replacement for OEM charger.","2015-08-31","actual","positive"
"338",338,"US",2701611,"R3SQFM4D091HWE","B004EBG4J2",582958308,"Eastvita MK-200 Keyboard and Case for 7-Inch Tablets(MK-200)","PC",5,0,0,"N","Y","get this","2015-08-31","handy","positive"
"340",340,"US",28827675,"R1PHDY2F126NRD","B00MB80WE8",763447327,"Prontotec Axius New Version 7"" Updated Android 4.4 Tablet Pc, Cortex A8 Dual Core Processor 1.2GHz, 512MB / 4GB, Dual Camera, G-sensor,Google Play Pre-loaded (Black)","PC",4,0,0,"N","Y","So affordable & worth it.","2015-08-31","black","negative"
"343",343,"US",28827675,"R1PHDY2F126NRD","B00MB80WE8",763447327,"Prontotec Axius New Version 7"" Updated Android 4.4 Tablet Pc, Cortex A8 Dual Core Processor 1.2GHz, 512MB / 4GB, Dual Camera, G-sensor,Google Play Pre-loaded (Black)","PC",4,0,0,"N","Y","So affordable & worth it.","2015-08-31","option","positive"
"345",345,"US",47012791,"R3ILJ0GC2105AV","B00KT1HL5M",979894134,"Fintie Samsung Galaxy Tab 4 10.1 SmartShell","PC",5,0,0,"N","Y","Five Stars","2015-08-31","love","positive"
"347",347,"US",18382586,"RM7WHMA7RL279","B00B0N29G4",243601768,"MoKo Slim Fit Cover Case for iPad Air Parent.","PC",5,0,0,"N","Y","Just what we wanted!","2015-08-31","fits","negative"
"350",350,"US",18382586,"RM7WHMA7RL279","B00B0N29G4",243601768,"MoKo Slim Fit Cover Case for iPad Air Parent.","PC",5,0,0,"N","Y","Just what we wanted!","2015-08-31","pretty","positive"
"352",352,"US",18382586,"RM7WHMA7RL279","B00B0N29G4",243601768,"MoKo Slim Fit Cover Case for iPad Air Parent.","PC",5,0,0,"N","Y","Just what we wanted!","2015-08-31","sturdy","positive"
"353",353,"US",18382586,"RM7WHMA7RL279","B00B0N29G4",243601768,"MoKo Slim Fit Cover Case for iPad Air Parent.","PC",5,0,0,"N","Y","Just what we wanted!","2015-08-31","handy","positive"
"355",355,"US",29604302,"R990NXDP7C936","B009L93Q34",863748379,"Hydra Performance® Controller for Nintendo GameCube Wired Gamepad BLACK","PC",3,0,1,"N","Y","Average for cheap","2015-08-31","cheap","negative"
"358",358,"US",29604302,"R990NXDP7C936","B009L93Q34",863748379,"Hydra Performance® Controller for Nintendo GameCube Wired Gamepad BLACK","PC",3,0,1,"N","Y","Average for cheap","2015-08-31","smash","negative"
"360",360,"US",29604302,"R990NXDP7C936","B009L93Q34",863748379,"Hydra Performance® Controller for Nintendo GameCube Wired Gamepad BLACK","PC",3,0,1,"N","Y","Average for cheap","2015-08-31","job","positive"
"363",363,"US",2458704,"R1FGUS6XWRK1EY","B00G3LM8T6",845373178,"Pwr+ 65W Laptop AC Adapter with 14 Feet Charger Power-Cord for Lenovo B40 B50","PC",4,0,0,"N","Y","Right fit","2015-08-31","perfect","positive"
"365",365,"US",2458704,"R1FGUS6XWRK1EY","B00G3LM8T6",845373178,"Pwr+ 65W Laptop AC Adapter with 14 Feet Charger Power-Cord for Lenovo B40 B50","PC",4,0,0,"N","Y","Right fit","2015-08-31","compatibility","positive"
"367",367,"US",41783537,"R1WFW1V4MYKNZC","B00K8GZED4",82850235,"iXCC Multi pack Lightning cable","PC",1,0,0,"N","Y","Works 30% of the time. iPad stops charging with ...","2015-08-31","supported","positive"
"368",368,"US",41783537,"R1WFW1V4MYKNZC","B00K8GZED4",82850235,"iXCC Multi pack Lightning cable","PC",1,0,0,"N","Y","Works 30% of the time. iPad stops charging with ...","2015-08-31","error","negative"
"375",375,"US",51040665,"REPEJL7JZYDPB","B00KT7DOSE",136056530,"SanDisk Extreme USB 3.0 Flash Drive With Speed Up To 245MB/s-SDCZ80-016G-GAM46","PC",5,0,0,"N","Y","Really, Really Fast!!","2015-08-31","vacation","positive"
"376",376,"US",51040665,"REPEJL7JZYDPB","B00KT7DOSE",136056530,"SanDisk Extreme USB 3.0 Flash Drive With Speed Up To 245MB/s-SDCZ80-016G-GAM46","PC",5,0,0,"N","Y","Really, Really Fast!!","2015-08-31","task","positive"
"378",378,"US",48701722,"R7ER63LS7Q1O5","B00RXEWOAA",540891596,"3.5"" USB External Floppy Disk Drive Portable 1.44 MB FDD for PC Windows 2000/XP/Vista/7/8/10,for Mac,No Extra Driver Required,Plug and Play,Black","PC",5,0,0,"N","Y","Five Stars","2015-08-31","love","positive"
"381",381,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","worry","negative"
"383",383,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","forward","positive"
"384",384,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","rock","positive"
"385",385,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","ability","positive"
"387",387,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","store","positive"
"393",393,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","feeling","negative"
"394",394,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","feeling","positive"
"400",400,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","worry","negative"
"404",404,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","pretty","positive"
"406",406,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","compatibility","positive"
"407",407,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","console","positive"
"409",409,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","model","positive"
"410",410,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","model","positive"
"411",411,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","extra","positive"
"412",412,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","extra","positive"
"416",416,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","bad","negative"
"420",420,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","deal","positive"
"423",423,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","main","positive"
"426",426,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","console","positive"
"430",430,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","included","positive"
"432",432,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","content","positive"
"435",435,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","content","positive"
"439",439,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","friendly","positive"
"442",442,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","helpful","positive"
"446",446,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","hit","negative"
"447",447,"US",37018693,"R2QEQK2UHCZSFZ","B01065S79E",268745989,"Seagate Game Drive for Xbox SSD (STFT512400)","PC",4,2,2,"Y","N","Lacking instructions, but a great looking, functional add-on for any Xbox","2015-08-31","snags","negative"
"450",450,"US",20961846,"R1F854X0L51448","B00ZWUEN10",684076400,"Botetrade Children School Backpack Bags for Primary Girls Students PU Leather Bow","PC",5,0,0,"N","Y","Good deal","2015-08-31","happy","positive"
"453",453,"US",20961846,"R1F854X0L51448","B00ZWUEN10",684076400,"Botetrade Children School Backpack Bags for Primary Girls Students PU Leather Bow","PC",5,0,0,"N","Y","Good deal","2015-08-31","satisfied","positive"
"456",456,"US",20961846,"R1F854X0L51448","B00ZWUEN10",684076400,"Botetrade Children School Backpack Bags for Primary Girls Students PU Leather Bow","PC",5,0,0,"N","Y","Good deal","2015-08-31","perfect","positive"
"458",458,"US",45003190,"R1II85ETIHO6VK","B001MNTVNQ",178273423,"Original Microsoft Xbox 360 Power Supply AC Adapter 203W","PC",1,1,1,"N","Y","One Star","2015-08-31","supply","positive"
"461",461,"US",52929769,"R37IANVKK3ZZUU","B004VDR37K",116577070,"NETGEAR N150 Wi-Fi USB Micro Adapter","PC",3,0,0,"N","N","Buggy with Window 8. PC fails to recognize the ...","2015-08-31","model","positive"
"462",462,"US",45421873,"R3Q8L27DJ77DGL","B00KV9R3FA",844121897,"GPRS GSM 3G 4G LTE TS9 plug 35dBi antenna 2M cable 791-2690MHz E5776 E392 E398","PC",1,0,0,"N","Y","No appreciable increase in signal strength","2015-08-31","increase","positive"
"463",463,"US",45421873,"R3Q8L27DJ77DGL","B00KV9R3FA",844121897,"GPRS GSM 3G 4G LTE TS9 plug 35dBi antenna 2M cable 791-2690MHz E5776 E392 E398","PC",1,0,0,"N","Y","No appreciable increase in signal strength","2015-08-31","strength","positive"
"467",467,"US",19280847,"RAYGOWHX4H47","B001J226JQ",210607495,"Generic USB to 9-pin Serial Port Adapter","PC",5,0,0,"N","Y","Five Stars","2015-08-31","perfect","positive"
"469",469,"US",24454438,"R3VIKSIT708SMI","B00FGI3CBU",279475761,"Kindle Fire HDX 7"" Screen Protector, ArmorSuit MilitaryShield - Lifetime Replacements - Anti-Bubble Ultra HD Premium Screen Protector For Kindle Fire HDX 7"" - Clear","PC",5,0,0,"N","Y","Really idiot proof!","2015-08-31","protector","positive"
"472",472,"US",24454438,"R3VIKSIT708SMI","B00FGI3CBU",279475761,"Kindle Fire HDX 7"" Screen Protector, ArmorSuit MilitaryShield - Lifetime Replacements - Anti-Bubble Ultra HD Premium Screen Protector For Kindle Fire HDX 7"" - Clear","PC",5,0,0,"N","Y","Really idiot proof!","2015-08-31","protector","positive"
"479",479,"US",24454438,"R3VIKSIT708SMI","B00FGI3CBU",279475761,"Kindle Fire HDX 7"" Screen Protector, ArmorSuit MilitaryShield - Lifetime Replacements - Anti-Bubble Ultra HD Premium Screen Protector For Kindle Fire HDX 7"" - Clear","PC",5,0,0,"N","Y","Really idiot proof!","2015-08-31","recommend","positive"
"482",482,"US",491750,"R1R2XGJQRCM3R9","B00PYVBGEO",781923386,"2in1 R5 Variation","PC",1,0,1,"N","Y","The item was defective. The bottom cover was too ...","2015-08-31","defective","negative"
"483",483,"US",491750,"R1R2XGJQRCM3R9","B00PYVBGEO",781923386,"2in1 R5 Variation","PC",1,0,1,"N","Y","The item was defective. The bottom cover was too ...","2015-08-31","bottom","negative"
"486",486,"US",491750,"R1R2XGJQRCM3R9","B00PYVBGEO",781923386,"2in1 R5 Variation","PC",1,0,1,"N","Y","The item was defective. The bottom cover was too ...","2015-08-31","worth","positive"
"487",487,"US",38953775,"R16E0GPRBWUMX","B00KDRQEYQ",479473290,"Certified Refurbished Kindle E-reader, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers (Previous Generation - 7th)","PC",3,0,0,"N","Y","I am having some problems with this Kindle. It's ...","2015-08-31","freezing","negative"
"488",488,"US",38953775,"R16E0GPRBWUMX","B00KDRQEYQ",479473290,"Certified Refurbished Kindle E-reader, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers (Previous Generation - 7th)","PC",3,0,0,"N","Y","I am having some problems with this Kindle. It's ...","2015-08-31","completely","positive"
"490",490,"US",38953775,"R16E0GPRBWUMX","B00KDRQEYQ",479473290,"Certified Refurbished Kindle E-reader, 6"" Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers (Previous Generation - 7th)","PC",3,0,0,"N","Y","I am having some problems with this Kindle. It's ...","2015-08-31","wait","negative"
"491",491,"US",24762271,"R2T3D9S8RDSSPZ","B00762YNMG",128033544,"Panda Ultra 150Mbps Wireless N USB Adapter - Windows XP/Vista/7/8/8.1/10, Mac OS X 10.4-10.10, Mint, Ubuntu, Fedora, openSUSE, BackTrack5 R3, Kali Linux and Raspberry Pi 1/Pi 2","PC",5,0,0,"N","Y","Small and Efficient","2015-08-31","received","positive"
"492",492,"US",24762271,"R2T3D9S8RDSSPZ","B00762YNMG",128033544,"Panda Ultra 150Mbps Wireless N USB Adapter - Windows XP/Vista/7/8/8.1/10, Mac OS X 10.4-10.10, Mint, Ubuntu, Fedora, openSUSE, BackTrack5 R3, Kali Linux and Raspberry Pi 1/Pi 2","PC",5,0,0,"N","Y","Small and Efficient","2015-08-31","forget","negative"
"493",493,"US",24762271,"R2T3D9S8RDSSPZ","B00762YNMG",128033544,"Panda Ultra 150Mbps Wireless N USB Adapter - Windows XP/Vista/7/8/8.1/10, Mac OS X 10.4-10.10, Mint, Ubuntu, Fedora, openSUSE, BackTrack5 R3, Kali Linux and Raspberry Pi 1/Pi 2","PC",5,0,0,"N","Y","Small and Efficient","2015-08-31","recommend","positive"
"497",497,"US",24762271,"R2T3D9S8RDSSPZ","B00762YNMG",128033544,"Panda Ultra 150Mbps Wireless N USB Adapter - Windows XP/Vista/7/8/8.1/10, Mac OS X 10.4-10.10, Mint, Ubuntu, Fedora, openSUSE, BackTrack5 R3, Kali Linux and Raspberry Pi 1/Pi 2","PC",5,0,0,"N","Y","Small and Efficient","2015-08-31","wireless","positive"
"500",500,"US",45973708,"RA96EYNTG0TVH","B00H6YV44O",759421531,"Large ""Bitcoin Accepted Here"" Decal Sticker Vinyl UV Protection","PC",5,0,0,"N","Y","Great sticker. I put it on my Lunch pail ...","2015-08-31","patient","positive"
"503",503,"US",45973708,"RA96EYNTG0TVH","B00H6YV44O",759421531,"Large ""Bitcoin Accepted Here"" Decal Sticker Vinyl UV Protection","PC",5,0,0,"N","Y","Great sticker. I put it on my Lunch pail ...","2015-08-31","educate","positive"
